fixture_id,team,formation,coach,players,isHome,rating,opponent,opponent_formation,opponent_coach,opponent_players,opponent_rating,season,date,venue,status,round,goals,pts,opponent_pts,result,last_performance,opponent_last_performance,pts_difference,last_against_performance,opponent_last_against_performance
312960,Al-Ittihad FC,4-4-1-1,Fábio Carille,"[('Marcelo Grohe', None), ('Bruno Uvini', None), ('Ziyad Al Sahafi', None), ('Hamdan Al Shamrani', None), ('Saud Abdul Hamid', None), ('K. El Ahmadi', None), ('Abdulelah Al Malki', None), ('W. Bony', None), ('Romarinho', None), ('Fahad Al Muwallad', None), ('Abdulrahman Al Obod', None)]",1,6.816523809523809,Al-Nassr,4-2-3-1,Rui Vitória,"[('B. Jones', None), ('Maicon', None), ('Abdulrahman Al Obaid', None), ('Abdullah Madu', None), ('Sultan Al Ghanam', None), ('Giuliano', None), ('Petros', None), ('Abdullah Alkhaibari', None), ('N. Amrabat', None), ('A. Musa', None), ('A. Hamdallah', None)]",6.9989690934065925,2019/2020,2020-09-04 20:35:00,King Abdullah Sports City,Match Finished,29,1.0,31,31,Draw,6.71,6.94,0,6.88,6.73
312960,Al-Nassr,4-2-3-1,Rui Vitória,"[('B. Jones', None), ('Maicon', None), ('Abdulrahman Al Obaid', None), ('Abdullah Madu', None), ('Sultan Al Ghanam', None), ('Giuliano', None), ('Petros', None), ('Abdullah Alkhaibari', None), ('N. Amrabat', None), ('A. Musa', None), ('A. Hamdallah', None)]",0,6.9989690934065925,Al-Ittihad FC,4-4-1-1,Fábio Carille,"[('Marcelo Grohe', None), ('Bruno Uvini', None), ('Ziyad Al Sahafi', None), ('Hamdan Al Shamrani', None), ('Saud Abdul Hamid', None), ('K. El Ahmadi', None), ('Abdulelah Al Malki', None), ('W. Bony', None), ('Romarinho', None), ('Fahad Al Muwallad', None), ('Abdulrahman Al Obod', None)]",6.816523809523809,2019/2020,2020-09-04 20:35:00,King Abdullah Sports City,Match Finished,29,1.0,60,31,Draw,6.94,6.71,29,6.73,6.88
312961,Al-Fateh,4-4-2,Y. Ferrera,"[('Hbib Alwotayan', None), ('M. Aguirregaray', None), ('Ali Alawjami', None), ('Nawaf Boushal', None), ('Mohammed Alfehaid', None), ('Tawfiq Buhumaid', None), ('S. Bendebka', None), ('M. Saadane', None), ('Ali Al Hassan', None), ('B. Kadrii', None), ('M. te Vrede', None)]",1,6.760142857142857,Al Taawon,3-4-3,Abdullah Assiri,"[('Cássio', None), ('Ricardo Machado', None), ('Ahmad Asiri', None), ('Hasan Kadesh', None), ('Talal Alabsi', None), ('Yaseen Barnawi', None), ('Sandro Manoel', None), ('Nildo Petrolina', None), ('Mohammed Abusabaan', None), ('Sultan Madash', None), ('Rabeaa Sefiani', None)]",6.805009157509156,2019/2020,2020-09-04 20:35:00,Prince Abdullah bin Jalawi Sports City Stadium,Match Finished,29,1.0,30,30,Win,6.8,6.72,0,6.73,7.11
312961,Al Taawon,3-4-3,Abdullah Assiri,"[('Cássio', None), ('Ricardo Machado', None), ('Ahmad Asiri', None), ('Hasan Kadesh', None), ('Talal Alabsi', None), ('Yaseen Barnawi', None), ('Sandro Manoel', None), ('Nildo Petrolina', None), ('Mohammed Abusabaan', None), ('Sultan Madash', None), ('Rabeaa Sefiani', None)]",0,6.805009157509156,Al-Fateh,4-4-2,Y. Ferrera,"[('Hbib Alwotayan', None), ('M. Aguirregaray', None), ('Ali Alawjami', None), ('Nawaf Boushal', None), ('Mohammed Alfehaid', None), ('Tawfiq Buhumaid', None), ('S. Bendebka', None), ('M. Saadane', None), ('Ali Al Hassan', None), ('B. Kadrii', None), ('M. te Vrede', None)]",6.760142857142857,2019/2020,2020-09-04 20:35:00,Prince Abdullah bin Jalawi Sports City Stadium,Match Finished,29,0.0,32,30,Defeat,6.72,6.8,2,7.11,6.73
312962,Al-Raed,4-1-4-1,B. Hasi,"[('A. Doukha', None), ('Hussein Al Shuwaish', None), ('Mohammed Al Doseri', None), ('Mohammed Al Amri', None), ('Abdullah Al Fahad', None), ('A. Djoum', None), ('M. Fouzair', None), ('Rayed Al Ghamdi', None), ('Ahmed Zain', None), ('Sultan Farhan', None), ('J. Daoudi', None)]",1,6.739869047619048,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Ahmed Al Kassar', None), ('Igor Rossi', None), ('Raphael Silva', None), ('Khaled Al Ghamdi', None), ('Mohammed Qassem Al Nakhli', None), ('K. Hyland', None), ('Y. El Jebli', None), ('Hussain Al Monassar', None), ('Ahmed Al-Fiqi', None), ('William', None), ('Guilherme', None)]",6.825356259811617,2019/2020,2020-09-04 20:35:00,King Abdullah bin Abdulaziz City,Match Finished,29,2.0,43,43,Win,6.9,6.827326334379906,0,6.95,6.76
312962,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Ahmed Al Kassar', None), ('Igor Rossi', None), ('Raphael Silva', None), ('Khaled Al Ghamdi', None), ('Mohammed Qassem Al Nakhli', None), ('K. Hyland', None), ('Y. El Jebli', None), ('Hussain Al Monassar', None), ('Ahmed Al-Fiqi', None), ('William', None), ('Guilherme', None)]",0,6.825356259811617,Al-Raed,4-1-4-1,B. Hasi,"[('A. Doukha', None), ('Hussein Al Shuwaish', None), ('Mohammed Al Doseri', None), ('Mohammed Al Amri', None), ('Abdullah Al Fahad', None), ('A. Djoum', None), ('M. Fouzair', None), ('Rayed Al Ghamdi', None), ('Ahmed Zain', None), ('Sultan Farhan', None), ('J. Daoudi', None)]",6.739869047619048,2019/2020,2020-09-04 20:35:00,King Abdullah bin Abdulaziz City,Match Finished,29,1.0,45,43,Defeat,6.827326334379906,6.9,2,6.76,6.95
312963,Al Wehda Club,4-2-3-1,Essa Al Mehyani,"[('Abdullah Al Jadani', None), ('Botía', None), ('Renato Chaves', None), ('Hamad Al Jayzani', None), ('Waleed Bakshween', None), ('Anselmo', None), ('Mohammed Al Qarni', None), ('Luisinho', None), ('Fawaz Al Sagourq', None), ('C. Goodwin', None), ('Y. Niakaté', None)]",1,6.908214096403968,Al-Hilal Saudi FC,4-2-3-1,R. Lucescu,"[('Mohammed Al Waked', None), ('Mohammed Jahfali', None), ('Yasir Al Shahrani', None), ('Abdullah Al Hafith', None), ('Madallah Alolayan', None), ('G. Cuéllar', None), ('A. Carrillo', None), ('Salman Al Faraj', None), ('Salem Al Dawsari', None), ('Mohammed Kanoo', None), ('B. Gomis', None)]",7.009440476190474,2019/2020,2020-09-04 20:35:00,King Abdulaziz Sports City Stadium,Match Finished,29,1.0,46,46,Defeat,6.904517754381035,7.13,0,6.56,6.93
312963,Al-Hilal Saudi FC,4-2-3-1,R. Lucescu,"[('Mohammed Al Waked', None), ('Mohammed Jahfali', None), ('Yasir Al Shahrani', None), ('Abdullah Al Hafith', None), ('Madallah Alolayan', None), ('G. Cuéllar', None), ('A. Carrillo', None), ('Salman Al Faraj', None), ('Salem Al Dawsari', None), ('Mohammed Kanoo', None), ('B. Gomis', None)]",0,7.009440476190474,Al Wehda Club,4-2-3-1,Essa Al Mehyani,"[('Abdullah Al Jadani', None), ('Botía', None), ('Renato Chaves', None), ('Hamad Al Jayzani', None), ('Waleed Bakshween', None), ('Anselmo', None), ('Mohammed Al Qarni', None), ('Luisinho', None), ('Fawaz Al Sagourq', None), ('C. Goodwin', None), ('Y. Niakaté', None)]",6.908214096403968,2019/2020,2020-09-04 20:35:00,King Abdulaziz Sports City Stadium,Match Finished,29,3.0,66,46,Win,7.13,6.904517754381035,20,6.93,6.56
312964,Al Shabab,5-4-1,Pedro Caixinha,"[('Marwan Al-Haidari', None), ('Mohammed Salem', None), ('Hassan Muath Fallatah', None), ('Abdullah Al Zoari', None), ('Ahmed Sharahili', None), ('Abdullah Al Shamekh', None), (""A. N'Diaye"", None), ('D. Moreno', None), ('Abdulmajeed Al Sulaiheem', None), ('C. Guanca', None), ('Abdullah Alhamddan', None)]",1,6.878976190476191,Al-Hazm,4-4-2,André Gaspar,"[('Dawood Al Saeed', None), ('Naif Al-Mousa', None), ('Alemão', None), ('Ahmed Al-Shamrani', None), ('D. Fettouhi', None), ('Muralha', None), ('Abdulaziz Al-Nashi', None), ('Osama Al Khalaf', None), ('Jonathan Cafú', None), ('Mansor Hamzi', None), ('Abdulrahman Al Yami', None)]",6.77,2019/2020,2020-09-04 20:35:00,Al-Shabab Club Stadium,Match Finished,29,1.0,40,40,Win,6.95,6.57,0,6.98,6.8
312964,Al-Hazm,4-4-2,André Gaspar,"[('Dawood Al Saeed', None), ('Naif Al-Mousa', None), ('Alemão', None), ('Ahmed Al-Shamrani', None), ('D. Fettouhi', None), ('Muralha', None), ('Abdulaziz Al-Nashi', None), ('Osama Al Khalaf', None), ('Jonathan Cafú', None), ('Mansor Hamzi', None), ('Abdulrahman Al Yami', None)]",0,6.77,Al Shabab,5-4-1,Pedro Caixinha,"[('Marwan Al-Haidari', None), ('Mohammed Salem', None), ('Hassan Muath Fallatah', None), ('Abdullah Al Zoari', None), ('Ahmed Sharahili', None), ('Abdullah Al Shamekh', None), (""A. N'Diaye"", None), ('D. Moreno', None), ('Abdulmajeed Al Sulaiheem', None), ('C. Guanca', None), ('Abdullah Alhamddan', None)]",6.878976190476191,2019/2020,2020-09-04 20:35:00,Al-Shabab Club Stadium,Match Finished,29,0.0,27,40,Defeat,6.57,6.95,-13,6.8,6.98
312965,Al-Adalah,4-2-3-1,N. Beyaoui,"[('Mohammed Al-Moqahwi', 'G'), ('Abdulaziz Majrashi', 'D'), ('Bader Al-Nakhli', 'D'), ('Ass Mandaw Sy', 'D'), ('Abdullah Al-Yousef', 'D'), ('Ahmad Al-Sultan', 'M'), ('Savvas Gentsoglou', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Carolus Andria', 'M'), ('Medwin Biteghe', 'M'), ('Adama Traore', 'F')]",1,6.56,Al-Ittihad FC,4-4-1-1,Fábio Carille,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Bruno Uvini', 'D'), ('Hamdan Al-Shamrani', 'D'), ('Abdulaziz Al-Bishi', 'M'), ('Leonardo Gil', 'M'), ('Abdulelah Al Malki', 'M'), ('Fahad Al Muwallad', 'M'), ('Romarinho', 'F'), ('Wilfried Bony', 'F')]",7.11,2019/2020,2020-09-09 20:35:00,Prince Abdullah bin Jalawi Sports City Stadium,Match Finished,30,0.0,21,21,Defeat,6.689820218472004,6.816523809523809,0,6.95,6.86
312965,Al-Ittihad FC,4-4-1-1,Fábio Carille,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Bruno Uvini', 'D'), ('Hamdan Al-Shamrani', 'D'), ('Abdulaziz Al-Bishi', 'M'), ('Leonardo Gil', 'M'), ('Abdulelah Al Malki', 'M'), ('Fahad Al Muwallad', 'M'), ('Romarinho', 'F'), ('Wilfried Bony', 'F')]",0,7.11,Al-Adalah,4-2-3-1,N. Beyaoui,"[('Mohammed Al-Moqahwi', 'G'), ('Abdulaziz Majrashi', 'D'), ('Bader Al-Nakhli', 'D'), ('Ass Mandaw Sy', 'D'), ('Abdullah Al-Yousef', 'D'), ('Ahmad Al-Sultan', 'M'), ('Savvas Gentsoglou', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Carolus Andria', 'M'), ('Medwin Biteghe', 'M'), ('Adama Traore', 'F')]",6.56,2019/2020,2020-09-09 20:35:00,Prince Abdullah bin Jalawi Sports City Stadium,Match Finished,30,2.0,32,21,Win,6.816523809523809,6.689820218472004,11,6.86,6.95
312966,Dhamk,4-2-3-1,N. Zekri,"[('Moustapha Zeghba', 'G'), ('Majed Hazazi', 'D'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Imran Ilyas', 'D'), ('Sami Al-Najei', 'M'), ('Ghazi Ayadi', 'M'), ('Ibrahim Chenihi', 'M'), ('Bilel Saidani', 'M'), ('Mohammed Harzan Mohsen', 'M'), ('Emilio Zelaya', 'F')]",1,6.55,Al-Fateh,4-4-2,Y. Ferrera,"[('Habib Al-Wutaian', 'G'), ('Nawaf Boushal', 'D'), ('Mohammed Naji', 'D'), ('Marwane Saadane', 'D'), ('Abdullah Al Yousif', 'D'), ('Ali Al-Zaqan', 'M'), ('Mohammed Al-Fuhaid', 'M'), ('Majed Omar Kanabah', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F'), ('Bashkim Kadrii', 'F')]",6.47,2019/2020,2020-09-09 20:35:00,Prince Sultan bin Abdulaziz Sports City Stadium,Match Finished,30,4.0,32,32,Win,6.715595238095238,6.760142857142857,0,6.95,6.97
312966,Al-Fateh,4-4-2,Y. Ferrera,"[('Habib Al-Wutaian', 'G'), ('Nawaf Boushal', 'D'), ('Mohammed Naji', 'D'), ('Marwane Saadane', 'D'), ('Abdullah Al Yousif', 'D'), ('Ali Al-Zaqan', 'M'), ('Mohammed Al-Fuhaid', 'M'), ('Majed Omar Kanabah', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F'), ('Bashkim Kadrii', 'F')]",0,6.47,Dhamk,4-2-3-1,N. Zekri,"[('Moustapha Zeghba', 'G'), ('Majed Hazazi', 'D'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Imran Ilyas', 'D'), ('Sami Al-Najei', 'M'), ('Ghazi Ayadi', 'M'), ('Ibrahim Chenihi', 'M'), ('Bilel Saidani', 'M'), ('Mohammed Harzan Mohsen', 'M'), ('Emilio Zelaya', 'F')]",6.55,2019/2020,2020-09-09 20:35:00,Prince Sultan bin Abdulaziz Sports City Stadium,Match Finished,30,3.0,33,32,Defeat,6.760142857142857,6.715595238095238,1,6.97,6.95
312967,Al-Hazm,4-2-3-1,André Gaspar,"[('M. Asselah', None), ('Alemão', None), ('Sultan Faqihi', None), ('Ahmed Al-Shamrani', None), ('Saif Hussain', None), ('D. Fettouhi', None), ('Muralha', None), ('Abdulaziz Majrashi', None), ('Jonathan Cafú', None), ('C. Strandberg', None), ('Mansor Hamzi', None)]",1,6.7705238095238105,Al Wehda Club,4-2-3-1,Essa Al Mehyani,"[('Abdullah Al Jadani', None), ('Botía', None), ('Renato Chaves', None), ('Hamad Al Jayzani', None), ('Élton', None), ('Waleed Bakshween', None), ('Anselmo', None), ('Luisinho', None), ('Fawaz Al Sagourq', None), ('C. Goodwin', None), ('Y. Niakaté', None)]",6.9048873885833295,2019/2020,2020-09-09 20:35:00,Ar-Rass Stadium,Match Finished,30,0.0,27,27,Defeat,6.77,6.908214096403968,0,6.64,7.36
312967,Al Wehda Club,4-2-3-1,Essa Al Mehyani,"[('Abdullah Al Jadani', None), ('Botía', None), ('Renato Chaves', None), ('Hamad Al Jayzani', None), ('Élton', None), ('Waleed Bakshween', None), ('Anselmo', None), ('Luisinho', None), ('Fawaz Al Sagourq', None), ('C. Goodwin', None), ('Y. Niakaté', None)]",0,6.9048873885833295,Al-Hazm,4-2-3-1,André Gaspar,"[('M. Asselah', None), ('Alemão', None), ('Sultan Faqihi', None), ('Ahmed Al-Shamrani', None), ('Saif Hussain', None), ('D. Fettouhi', None), ('Muralha', None), ('Abdulaziz Majrashi', None), ('Jonathan Cafú', None), ('C. Strandberg', None), ('Mansor Hamzi', None)]",6.7705238095238105,2019/2020,2020-09-09 20:35:00,Ar-Rass Stadium,Match Finished,30,2.0,46,27,Win,6.908214096403968,6.77,19,7.36,6.64
312968,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malaika', 'G'), ('Khaled Al-Ghamdi', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Husain Al-Monassar', 'M'), ('Khaleem Hyland', 'M'), ('Ahmed Ashraf', 'M'), ('Youssef El Jebli', 'M'), ('Guilherme Augusto', 'M'), ('William', 'F')]",1,6.68,Abha,4-2-3-1,A. Chebbi,"[('Abdelali Mhamdi', 'G'), ('Osama Ashoor', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Karim Aouadhi', 'M'), ('Ahmad Al-Najei', 'M'), ('Ammar Al Najjar', 'M'), ('Jehad Al-Zouied', 'M'), ('Abdulaziz Aljamman', 'M'), ('Saleh Al Abbas', 'F')]",6.49,2019/2020,2020-09-09 20:35:00,Al Majma'ah Sports City Stadium,Match Finished,30,2.0,45,45,Win,6.825356259811617,6.765595238095237,0,7.09,6.78
312968,Abha,4-2-3-1,A. Chebbi,"[('Abdelali Mhamdi', 'G'), ('Osama Ashoor', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Karim Aouadhi', 'M'), ('Ahmad Al-Najei', 'M'), ('Ammar Al Najjar', 'M'), ('Jehad Al-Zouied', 'M'), ('Abdulaziz Aljamman', 'M'), ('Saleh Al Abbas', 'F')]",0,6.49,Al-Faisaly FC,4-2-3-1,Péricles Chamusca,"[('Mustafa Malaika', 'G'), ('Khaled Al-Ghamdi', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Husain Al-Monassar', 'M'), ('Khaleem Hyland', 'M'), ('Ahmed Ashraf', 'M'), ('Youssef El Jebli', 'M'), ('Guilherme Augusto', 'M'), ('William', 'F')]",6.68,2019/2020,2020-09-09 20:35:00,Al Majma'ah Sports City Stadium,Match Finished,30,1.0,38,45,Defeat,6.765595238095237,6.825356259811617,-7,6.78,7.09
312969,Al-Ahli Jeddah,4-1-4-1,V. Milojević,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Motaz Hawsawi', 'D'), ('Abdulbaset Al-Hindi', 'D'), ('Hussein Al Sulaimani', 'D'), ('Elvis Sarić', 'M'), ('Abdulrahman Ghareeb', 'M'), ('Mohammed Al-Majhad', 'M'), ('Ali Al-Asmari', 'M'), ('Salman Al-Muwashar', 'M'), ('Omar Al-Soma', 'F')]",1,7.1,Al-Raed,4-2-3-1,B. Hasi,"[('Azzedine Doukha', 'G'), ('Mohammed Al-Dosari', 'D'), ('Abdullah Al-Fahad', 'D'), ('Hussain Al-Showaish', 'D'), ('Mohammed Al Alamri', 'D'), ('Arnaud Djoum', 'M'), ('Sultan Farhan', 'M'), ('Mohammed Fouzair', 'M'), ('Jehad Al-Hussien', 'M'), ('Ahmad Zain', 'M'), ('Raed Al-Ghamdi', 'F')]",6.51,2019/2020,2020-09-09 20:35:00,King Abdullah Sports City,Match Finished,30,2.0,47,47,Win,6.934214285714287,6.739869047619048,0,7.01,6.61
312969,Al-Raed,4-2-3-1,B. Hasi,"[('Azzedine Doukha', 'G'), ('Mohammed Al-Dosari', 'D'), ('Abdullah Al-Fahad', 'D'), ('Hussain Al-Showaish', 'D'), ('Mohammed Al Alamri', 'D'), ('Arnaud Djoum', 'M'), ('Sultan Farhan', 'M'), ('Mohammed Fouzair', 'M'), ('Jehad Al-Hussien', 'M'), ('Ahmad Zain', 'M'), ('Raed Al-Ghamdi', 'F')]",0,6.51,Al-Ahli Jeddah,4-1-4-1,V. Milojević,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Motaz Hawsawi', 'D'), ('Abdulbaset Al-Hindi', 'D'), ('Hussein Al Sulaimani', 'D'), ('Elvis Sarić', 'M'), ('Abdulrahman Ghareeb', 'M'), ('Mohammed Al-Majhad', 'M'), ('Ali Al-Asmari', 'M'), ('Salman Al-Muwashar', 'M'), ('Omar Al-Soma', 'F')]",7.1,2019/2020,2020-09-09 20:35:00,King Abdullah Sports City,Match Finished,30,0.0,46,47,Defeat,6.739869047619048,6.934214285714287,-1,6.61,7.01
312970,Al Taawon,4-2-3-1,Vítor Campelos,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Ricardo Machado', 'D'), ('Talal Al-Absi', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Cedric Amissi', 'M'), ('Sultan Mandash', 'M'), ('Abdulmajid Al-Sawat', 'M'), ('Nildo Petrolina', 'M'), ('Heldon', 'F')]",1,6.96,Al-Fayha,4-4-2,Jorge Simão,"[('Moslem Al-Freej', 'G'), ('Mokher Al-Rashidi', 'D'), ('Sami Al-Khaibary', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hani Al-Subayani', 'D'), ('Samuel Owusu', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Neto', 'M'), ('Arsénio Nunes', 'M'), ('Faneva Imà Andriatsima', 'F'), ('Carlos Villanueva', 'F')]",6.56,2019/2020,2020-09-09 20:35:00,King Abdullah Sport City Stadium,Match Finished,30,1.0,32,32,Win,6.805009157509156,6.785857142857143,0,6.74,6.97
312970,Al-Fayha,4-4-2,Jorge Simão,"[('Moslem Al-Freej', 'G'), ('Mokher Al-Rashidi', 'D'), ('Sami Al-Khaibary', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hani Al-Subayani', 'D'), ('Samuel Owusu', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Neto', 'M'), ('Arsénio Nunes', 'M'), ('Faneva Imà Andriatsima', 'F'), ('Carlos Villanueva', 'F')]",0,6.56,Al Taawon,4-2-3-1,Vítor Campelos,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Ricardo Machado', 'D'), ('Talal Al-Absi', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Cedric Amissi', 'M'), ('Sultan Mandash', 'M'), ('Abdulmajid Al-Sawat', 'M'), ('Nildo Petrolina', 'M'), ('Heldon', 'F')]",6.96,2019/2020,2020-09-09 20:35:00,King Abdullah Sport City Stadium,Match Finished,30,0.0,32,32,Defeat,6.785857142857143,6.805009157509156,0,6.97,6.74
312971,Al-Hilal Saudi FC,4-2-3-1,R. Lucescu,"[('Abdullah Al-Mayouf', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Abdullah Al Hafith', 'D'), ('Madallah Al-Olayan', 'D'), ('Gustavo Cuéllar', 'M'), ('Nasser Al-Dawsari', 'M'), ('André Carrillo', 'M'), ('Sebastian Giovinco', 'M'), ('Salem Al-Dawsari', 'M'), ('Bafetimbi Gomis', 'F')]",1,6.83,Al Shabab,4-2-3-1,Luis García,"[('Marwan Al-Haidari', 'G'), ('Hassan Fallatah', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Abdullah Al Shamekh', 'D'), ('Abdulmalek Al-Khaibri', 'M'), (""Alfred N'Diaye"", 'M'), ('Waleed Hizam', 'M'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Cristian Guanca', 'M'), ('Makhete Diop', 'F')]",7.01,2019/2020,2020-09-09 20:35:00,King Saud University Stadium,Match Finished,30,2.0,69,69,Win,7.009440476190474,6.878976190476191,0,6.91,7.22
312971,Al Shabab,4-2-3-1,Luis García,"[('Marwan Al-Haidari', 'G'), ('Hassan Fallatah', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Abdullah Al Shamekh', 'D'), ('Abdulmalek Al-Khaibri', 'M'), (""Alfred N'Diaye"", 'M'), ('Waleed Hizam', 'M'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Cristian Guanca', 'M'), ('Makhete Diop', 'F')]",0,7.01,Al-Hilal Saudi FC,4-2-3-1,R. Lucescu,"[('Abdullah Al-Mayouf', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Abdullah Al Hafith', 'D'), ('Madallah Al-Olayan', 'D'), ('Gustavo Cuéllar', 'M'), ('Nasser Al-Dawsari', 'M'), ('André Carrillo', 'M'), ('Sebastian Giovinco', 'M'), ('Salem Al-Dawsari', 'M'), ('Bafetimbi Gomis', 'F')]",6.83,2019/2020,2020-09-09 20:35:00,King Saud University Stadium,Match Finished,30,1.0,43,69,Defeat,6.878976190476191,7.009440476190474,-26,7.22,6.91
312972,Al-Nassr,5-4-1,Rui Vitória,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Abdulelah Alamri', 'D'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Khalid Al-Ghannam', 'M'), ('Ali Mukhtar', 'M'), ('Abdulrahman Al Dosari', 'M'), ('Giuliano', 'M'), ('Abderazak Hamdallah', 'F')]",1,6.68,Al-Ettifaq,4-4-2,Khaled Al Atawi,"[(""Raïs M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al-Rabiei', 'D'), ('Abdullah Khateeb', 'D'), ('Ibrahim Mahnashi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Filip Kiss', 'M'), ('Souza', 'M'), ('Saleh Al-Amri', 'M'), ('Souleymane Doukara', 'F'), ('Abdullah Al-Salem', 'F')]",6.66,2019/2020,2020-09-09 20:35:00,Prince Faisal bin Fahd Stadium,Match Finished,30,3.0,61,61,Win,6.9989690934065925,6.87695238095238,0,7.05,6.68
312972,Al-Ettifaq,4-4-2,Khaled Al Atawi,"[(""Raïs M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al-Rabiei', 'D'), ('Abdullah Khateeb', 'D'), ('Ibrahim Mahnashi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Filip Kiss', 'M'), ('Souza', 'M'), ('Saleh Al-Amri', 'M'), ('Souleymane Doukara', 'F'), ('Abdullah Al-Salem', 'F')]",0,6.66,Al-Nassr,5-4-1,Rui Vitória,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Abdulelah Alamri', 'D'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Khalid Al-Ghannam', 'M'), ('Ali Mukhtar', 'M'), ('Abdulrahman Al Dosari', 'M'), ('Giuliano', 'M'), ('Abderazak Hamdallah', 'F')]",6.68,2019/2020,2020-09-09 20:35:00,Prince Faisal bin Fahd Stadium,Match Finished,30,2.0,42,61,Defeat,6.87695238095238,6.9989690934065925,-19,6.68,7.05
635867,Al Shabab,4-4-2,Pedro Caixinha,"[('Giedrius Arlauskis', 'G'), ('Mohammed Salem', 'D'), ('Ahmed Sharahili', 'D'), ('Hassan Altambakti', 'D'), ('Khaled Al-Ghamdi', 'D'), (""Alfred N'Diaye"", 'M'), ('Éver Banega', 'M'), ('Cristian Guanca', 'M'), ('Abdullah Al Shamekh', 'M'), ('Makhete Diop', 'F'), ('Sebá', 'F')]",1,7.12,Abha,4-2-3-1,A. Chebbi,"[('Abdelali Mhamdi', 'G'), ('Saeed Ali', 'D'), ('Ahmad Al Hbeab', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Saleh Al-Amri', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Craig Goodwin', 'M'), ('Muath Afaneh', 'F')]",6.88,2020/2021,2020-10-17 18:00:00,Prince Faisal bin Fahd Stadium,Match Finished,1,1.0,0,0,Win,6.96,6.86,0,6.8,6.84
