,fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
110,234882,Al-Ahli Jeddah,Abha,3.0,1.0,King Abdullah Sports City,Sultan Al-Harbi,2020-01-13T19:05:00+03:00,2019/2020,C. Gross,A. Chebbi,4-4-2,4-2-3-1,"[('Yasser Al Mosailem', None), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Josef de Souza', 'M'), ('E. Sarić', 'M'), ('Yazeed Al Bakr', 'D'), ('Salman Al Moasher', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F'), ('Omar Al Somah', 'F')]","[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Ammar Al Najjar', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]",14,Match Finished,7.15,6.72
111,234868,Al-Faisaly FC,Al-Hilal Saudi FC,2.0,2.0,Al Majma'ah Sports City Stadium,A. Treimanis,2020-01-20T17:10:00+03:00,2019/2020,Péricles Chamusca,R. Lucescu,4-2-3-1,4-2-3-1,"[('Ahmed Al Kassar', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('R. Bonevacia', 'M'), ('Hussain Al Monassar', 'M'), ('Ahmed Al-Fiqi', 'M'), ('William', 'F')]","[('Abdullah Al Maiouf', None), ('Amiri Kurdi', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Carlos Eduardo', 'M'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Salman Al Faraj', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]",12,Match Finished,7.03,6.72
112,234895,Al-Fateh,Dhamk,0.0,0.0,Prince Abdullah bin Jalawi Sports City Stadium,P. Gil,2020-01-23T16:55:00+03:00,2019/2020,Y. Ferrera,N. Zekri,4-4-2,4-1-4-1,"[('M. Koval', 'G'), ('Ali Alawjami', 'D'), ('Nawaf Boushal', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('Mohammed Al Saeed', 'D'), ('Mohammed Majrashi', 'F'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]","[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('I. Adam', 'D'), ('Mohammed Abusabaan', 'M'), ('I. Chenihi', 'M'), ('N. Ammari', 'M'), ('B. Saidani', 'M'), ('Abdul Wahab Jafar', 'M'), ('E. Zelaya', 'F')]",15,Match Finished,6.97,6.95
113,234891,Al-Raed,Al-Ahli Jeddah,1.0,2.0,King Abdullah Sport City Stadium,Shukri Al Hanfosh,2020-01-23T19:10:00+03:00,2019/2020,B. Hasi,C. Gross,4-2-3-1,4-4-2,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Djoum', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M')]","[('Yasser Al Mosailem', None), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('M. Marin', 'M'), ('Josef de Souza', 'M'), ('E. Sarić', 'M'), ('Salman Al Moasher', 'M'), ('Djaniny Tavares', 'F'), ('Omar Al Somah', 'F')]",15,Match Finished,6.61,7.01
114,234889,Al-Fayha,Al Taawon,2.0,2.0,Al Majma'ah Sports City Stadium,Faisal Alblwi,2020-01-24T14:35:00+03:00,2019/2020,Jorge Simão,Vítor Campelos,4-4-2,4-2-3-1,"[(""Amer Shafi'"", 'G'), ('Nawaf Al Sabhi', 'D'), ('Bandar Al Mutairi', 'D'), ('Omar Al-Mazial', 'D'), ('Ahmed Bamsaud', 'M'), ('Sami Al Khaibari', 'D'), ('C. Villanueva', 'F'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Hamad Al Juhaim', 'F'), ('Arsénio', 'M')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Hasan Kadesh', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('C. Amissi', 'M'), ('Faisal Darwish', 'D'), ('Rabeaa Sefiani', 'F'), ('Héldon', 'M'), ('Fahad Ayidh Al Rashidi', 'M')]",15,Match Finished,6.97,6.74
115,234894,Al-Ettifaq,Al-Nassr,0.0,1.0,Prince Mohamed bin Fahd Stadium,S. Marciniak,2020-01-24T16:55:00+03:00,2019/2020,Khaled Al Atawi,Rui Vitória,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Saad Al Khayri', 'D'), ('F. Kiss', 'D'), ('N. Sliti', 'M'), ('Hamed Al Ghamdi', 'M'), ('Ibrahim Mahnashi', 'M'), ('Saleh Al Jamaan', 'M'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Omar Hawsawi', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]",15,Match Finished,6.68,7.05
116,234896,Al Wehda Club,Al-Hazm,5.0,1.0,King Abdul Aziz Stadium,Majed Al Shamrani,2020-01-24T19:10:00+03:00,2019/2020,D. Carreño,D. Isăilă,4-2-3-1,4-2-3-1,"[('Abdullah Al Jadani', 'G'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Yassen Hamza', 'D'), ('Élton', 'M'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Luisinho', 'M'), ('Fawaz Al Sagourq', 'D'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F')]","[('M. Asselah', 'G'), ('Naif Al-Mousa', 'M'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F'), ('Mansor Hamzi', 'M'), ('Faris Al Alayaf', 'M')]",15,Match Finished,7.36,6.64
117,234892,Abha,Al-Faisaly FC,0.0,1.0,Prince Sultan bin Abdul Aziz Stadium,T. Bognár,2020-01-25T14:55:00+03:00,2019/2020,A. Chebbi,Péricles Chamusca,4-2-3-1,4-2-3-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Abdullah Qaisi', 'M'), ('Ammar Al Najjar', 'M'), ('F. Andriatsima', 'F')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('R. Bonevacia', 'M'), ('Y. El Jebli', 'M'), ('Hussain Al Monassar', 'M'), ('William', 'F')]",15,Match Finished,6.78,7.09
118,234893,Al Shabab,Al-Hilal Saudi FC,0.0,0.0,Prince Faisal bin Fahd Stadium,S. Moen,2020-01-25T17:10:00+03:00,2019/2020,Luis García,R. Lucescu,4-2-3-1,4-2-3-1,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('Hassan Muath Fallatah', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al Shamekh', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('M. Diop', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M')]","[('Abdullah Al Maiouf', None), ('Amiri Kurdi', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('Ali Albulayhi', 'D'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]",15,Match Finished,7.22,6.91
119,234890,Al-Ittihad FC,Al-Adalah,0.0,0.0,King Abdullah Sports City,M. Conger,2020-01-25T19:10:00+03:00,2019/2020,H. ten Cate,N. Beyaoui,4-2-3-1,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Bruno Uvini', 'D'), ('Muhannad Shanqeeti', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Jonas', 'D'), ('Abdulaziz Al Bishi', 'M'), ('Romarinho', 'M'), ('A. Badri', 'M'), ('Abdulaziz Al-Aryani', 'F')]","[('Ali Al Mazidi', 'G'), ('S. Mandaw', 'D'), ('Abdullah Al Yousef', 'D'), ('J. Ogu', 'D'), ('Ahmed Al Sultan', 'D'), ('A. Cissé', 'M'), ('Riyadh Sharahili', 'M'), ('Ahmed Mostafa', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F'), ('A. Traoré', 'M')]",15,Match Finished,6.86,6.95
120,312857,Dhamk,Al-Nassr,1.0,1.0,Prince Sultan bin Abdul Aziz Stadium,M. Zelinka,2020-01-30T15:00:00+03:00,2019/2020,N. Zekri,Rui Vitória,4-1-4-1,4-2-3-1,"[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('I. Adam', 'D'), ('I. Chenihi', 'M'), ('B. Saidani', 'M'), ('Abdul Wahab Jafar', 'M'), ('Sami Al Naji', 'M'), ('Abdullah Al-Samtai', 'M'), ('E. Zelaya', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Sultan Al Ghanam', 'D'), ('Naif Almas', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Abdulrahman Aldawsari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]",16,Match Finished,6.67,6.86
121,312858,Al-Ettifaq,Al Wehda Club,3.0,1.0,Prince Mohamed bin Fahd Stadium,T. Bognár,2020-01-30T17:00:00+03:00,2019/2020,Khaled Al Atawi,D. Carreño,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Saeed Al Rubaie', 'D'), ('Souza', 'M'), ('F. Kiss', 'M'), ('Fwaz Altryes', 'M'), ('Ibrahim Mahnashi', 'D'), ('S. Doukara', 'M'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F')]","[('Abdullah Al Jadani', 'G'), ('Renato Chaves', 'D'), ('Yassen Hamza', 'D'), ('Abdulrahman Al Rio', 'D'), ('Élton', 'M'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Luisinho', 'M'), ('Fawaz Al Sagourq', 'D'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F')]",16,Match Finished,6.98,6.54
122,312859,Abha,Al-Hilal Saudi FC,1.0,2.0,Prince Sultan bin Abdul Aziz Stadium,I. Pajač,2020-01-31T15:00:00+03:00,2019/2020,A. Chebbi,R. Lucescu,4-2-3-1,4-2-3-1,"[(""A. M'Hamdi"", 'G'), ('Osama Ashoor', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Ahmad Al Najai', 'M'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Ammar Al Najjar', 'M'), ('F. Andriatsima', 'F')]","[('Abdullah Al Maiouf', 'G'), ('Yasir Al Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Abdullah Al Hafith', 'D'), ('Madallah Alolayan', 'D'), ('Carlos Eduardo', 'M'), ('A. Carrillo', 'M'), ('Salman Al Faraj', 'M'), ('Abdullah Otayf', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]",16,Match Finished,6.68,7.28
123,312860,Al-Hazm,Al Taawon,0.0,0.0,Ar-Rass Stadium,Khaled Al Teris,2020-01-31T17:25:00+03:00,2019/2020,D. Isăilă,Vítor Campelos,4-2-3-1,4-2-3-1,"[('M. Asselah', 'G'), ('Wesam Al-Sowayed', 'D'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('K. Yoda', 'M'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('Jonathan Cafú', 'M'), ('C. Strandberg', 'F')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Hasan Kadesh', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('Mohammed Abusabaan', 'M'), ('Faisal Darwish', 'D'), ('Nasser Al-Daajani', 'M'), ('Mohammad Al Sahlawi', 'F'), ('Héldon', 'M')]",16,Match Finished,7.17,6.88
124,312861,Al-Raed,Al-Ittihad FC,1.0,1.0,King Abdullah Sport City Stadium,Mohammed Al Hoaish,2020-01-31T19:15:00+03:00,2019/2020,B. Hasi,H. ten Cate,4-2-3-1,4-2-3-1,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M')]","[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Bruno Uvini', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('Romarinho', 'M'), ('Haroune Camara', 'F')]",16,Match Finished,6.69,6.9
125,312862,Al-Adalah,Al-Ahli Jeddah,1.0,1.0,Prince Abdullah bin Jalawi Sports City Stadium,A. Lindhout,2020-02-01T14:25:00+03:00,2019/2020,N. Beyaoui,C. Gross,4-1-4-1,4-2-3-1,"[('Ali Al Mazidi', 'G'), ('S. Mandaw', 'D'), ('Abdullah Al Yousef', 'D'), ('J. Ogu', 'D'), ('S. Gentsoglou', 'M'), ('Ahmed Al Sultan', 'D'), ('A. Cissé', 'M'), ('Ahmed Mostafa', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F'), ('A. Traoré', 'M')]","[('Basem Atallah', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('M. Marin', 'M'), ('Hussain Al Mogahwi', 'M'), ('E. Sarić', 'M'), ('Salman Al Moasher', 'M'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F')]",16,Match Finished,6.85,6.88
126,312863,Al Shabab,Al-Fateh,2.0,1.0,Prince Faisal bin Fahd Stadium,Turki Al Khudair,2020-02-01T17:15:00+03:00,2019/2020,Luis García,Y. Ferrera,4-1-4-1,4-4-2,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('Hassan Muath Fallatah', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al Shamekh', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('M. Diop', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M')]","[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('Mohammed Naji', 'D'), ('Nawaf Boushal', 'D'), ('Mohammed Alfehaid', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('Majed Kanabah', 'M'), ('B. Kadrii', 'F'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]",16,Match Finished,6.85,6.67
127,312864,Al-Fayha,Al-Faisaly FC,2.0,1.0,Al Majma'ah Sports City Stadium,N. Waldron,2020-02-01T19:15:00+03:00,2019/2020,Jorge Simão,Péricles Chamusca,4-2-3-1,4-2-3-1,"[(""Amer Shafi'"", 'G'), ('Nawaf Al Sabhi', 'D'), ('Mohammed Al Baqawi', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('C. Villanueva', 'M'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('S. Owusu', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Y. El Jebli', 'M'), ('Hussain Al Monassar', 'M'), ('William', 'F'), ('Guilherme', 'M')]",16,Match Finished,6.94,6.63
128,312865,Dhamk,Al-Adalah,1.0,1.0,Prince Sultan bin Abdul Aziz Stadium,M. Zebec,2020-02-05T15:00:00+03:00,2019/2020,N. Zekri,N. Beyaoui,4-1-4-1,4-1-4-1,"[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('I. Adam', 'D'), ('Rafael Costa', 'M'), ('I. Chenihi', 'M'), ('B. Saidani', 'M'), ('Mohammed Harzan', 'M'), ('Sami Al Naji', 'M'), ('E. Zelaya', 'F')]","[('Ali Al Mazidi', 'G'), ('S. Mandaw', 'D'), ('Abdullah Al Yousef', 'D'), ('J. Ogu', 'D'), ('S. Gentsoglou', 'M'), ('Ahmed Al Sultan', 'D'), ('A. Cissé', 'M'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F'), ('A. Traoré', 'M')]",17,Match Finished,6.57,6.86
129,312866,Al Taawon,Al-Ittihad FC,1.0,2.0,King Abdullah Sport City Stadium,S. Kovacs,2020-02-05T17:25:00+03:00,2019/2020,Vítor Campelos,H. ten Cate,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Talal Alabsi', 'D'), ('Yaseen Barnawi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'D'), ('Abdulmajeed Al-Swat', 'M'), ('Nasser Al-Daajani', 'M'), ('Mohammad Al Sahlawi', 'F'), ('Héldon', 'M'), ('Fahad Ayidh Al Rashidi', 'M')]","[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Bruno Uvini', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'M'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('Romarinho', 'F')]",17,Match Finished,6.61,6.89
130,312867,Al-Hilal Saudi FC,Al-Raed,3.0,1.0,King Saud University Stadium,A. Kulbakov,2020-02-05T19:20:00+03:00,2019/2020,R. Lucescu,B. Hasi,4-2-3-1,4-4-2,"[('Abdullah Al Maiouf', None), ('Yasir Al Shahrani', 'D'), ('Jang Hyun-Soo', 'D'), ('Madallah Alolayan', 'D'), ('Ali Albulayhi', 'D'), ('Carlos Eduardo', 'M'), ('Salman Al Faraj', 'M'), ('Hattan Bahebri', 'M'), ('Salem Al Dawsari', 'M'), ('Abdullah Otayf', 'M'), ('B. Gomis', 'F')]","[('A. Doukha', 'G'), ('Hussein Al Shuwaish', 'M'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'F'), ('M. Fouzair', 'M'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('M. Pérez', 'F')]",17,Match Finished,6.82,6.54
131,312868,Al-Nassr,Al-Fateh,1.0,1.0,Prince Faisal bin Fahd Stadium,I. Bebek,2020-02-06T17:20:00+03:00,2019/2020,Rui Vitória,Y. Ferrera,4-2-3-1,4-3-2-1,"[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdulrahman Al Obaid', 'D'), ('Sultan Al Ghanam', 'D'), ('Naif Almas', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Mukhtar Ali', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]","[('M. Koval', 'G'), ('M. Aguirregaray', 'D'), ('Mohammed Naji', 'D'), ('Nawaf Boushal', 'D'), ('Mohammed Alfehaid', 'M'), ('G. Wikheim', 'M'), ('S. Bendebka', 'M'), ('M. Saadane', 'D'), ('Majed Kanabah', 'M'), ('Ali Al Hassan', 'M'), ('B. Kadrii', 'F')]",17,Match Finished,7.02,6.73
132,312869,Al-Ahli Jeddah,Al-Ettifaq,3.0,2.0,King Abdul Aziz Stadium,Turki Al Khudair,2020-02-06T19:20:00+03:00,2019/2020,C. Gross,Khaled Al Atawi,4-2-3-1,4-4-2,"[('Yasser Al Mosailem', None), ('Hussein Abdul Ghani', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('M. Marin', 'M'), ('Hussain Al Mogahwi', 'M'), ('Nouh Al Mousa', 'M'), ('Ali Hassan Al Asmari', 'M'), ('Salman Al Moasher', 'M'), ('Djaniny Tavares', 'F')]","[(""R. M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Khaled Al Barakah', 'D'), ('Saeed Al Rubaie', 'D'), ('Souza', 'M'), ('F. Kiss', 'M'), ('Saad Alselouli', 'M'), ('S. Doukara', 'F'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F')]",17,Match Finished,6.86,6.7
133,312870,Abha,Al Wehda Club,1.0,4.0,Prince Sultan bin Abdul Aziz Stadium,António Nobre,2020-02-07T15:00:00+03:00,2019/2020,A. Chebbi,D. Carreño,4-2-3-1,4-2-3-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('Sari Amro', 'D'), ('A. Atouchi', 'D'), ('Ahmad Al Najai', 'M'), ('K.  Aouadhi', 'M'), ('S. Bguir', 'M'), ('Ammar Al Najjar', 'M'), ('Hassan Algeed', 'M'), ('F. Chaouat', 'F')]","[('Abdullah Al Jadani', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Hamad Al Jayzani', 'D'), ('Élton', 'M'), ('Anselmo', 'M'), ('Mohammed Al Qarni', 'M'), ('Luisinho', 'M'), ('Fawaz Al Sagourq', 'D'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F')]",17,Match Finished,6.38,6.98
134,312871,Al-Hazm,Al-Fayha,4.0,2.0,Ar-Rass Stadium,T. Sedeorobolos,2020-02-07T17:30:00+03:00,2019/2020,André Gaspar,Jorge Simão,4-2-3-1,4-4-2,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('K. Yoda', 'M'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('Jonathan Cafú', 'M'), ('C. Strandberg', 'F')]","[(""Amer Shafi'"", 'G'), ('Nawaf Al Sabhi', 'D'), ('Abdullah Kano', 'D'), ('Mohammed Al Baqawi', 'D'), ('Bandar Al Mutairi', 'D'), ('C. Villanueva', 'F'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('S. Owusu', 'M'), ('Hamad Al Juhaim', 'F'), ('Arsénio', 'M')]",17,Match Finished,6.82,6.81
135,312872,Al-Faisaly FC,Al Shabab,2.0,1.0,Al Majma'ah Sports City Stadium,D. Higler,2020-02-07T19:20:00+03:00,2019/2020,Péricles Chamusca,Luis García,4-2-3-1,4-1-4-1,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Y. El Jebli', 'M'), ('Hussain Al Monassar', 'M'), ('William', 'F'), ('Guilherme', 'M')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('Abdullah Al Zoari', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al Shamekh', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('Turki Al-Ammar', 'M'), ('M. Diop', 'F'), ('C. Guanca', 'M')]",17,Match Finished,6.91,6.66
136,312873,Al-Ittihad FC,Dhamk,1.0,2.0,King Abdul Aziz Stadium,J. Kamphuis,2020-02-10T19:20:00+03:00,2019/2020,H. ten Cate,N. Zekri,4-2-3-1,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Bruno Uvini', 'D'), ('Hamdan Al Shamrani', 'D'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('W. Bony', 'F'), ('Romarinho', 'M')]","[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('I. Adam', 'D'), ('Rafael Costa', 'M'), ('I. Chenihi', 'M'), ('B. Saidani', 'M'), ('Mohammed Harzan', 'M'), ('Abdullah Al-Samtai', 'M'), ('E. Zelaya', 'F')]",18,Match Finished,6.89,6.89
137,312874,Al-Ettifaq,Al-Hazm,2.0,3.0,Prince Mohamed bin Fahd Stadium,M. Jug,2020-02-13T14:30:00+03:00,2019/2020,Khaled Al Atawi,André Gaspar,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('Saleh Al Qumayzi', 'D'), ('Fahad Zahim', 'D'), ('Saeed Al Rubaie', 'D'), ('Souza', 'M'), ('F. Kiss', 'D'), ('Ali Abdullah Hazzazi', 'M'), ('Fwaz Altryes', 'M'), ('Saad Alselouli', 'M'), ('S. Doukara', 'M'), ('W. Azarou', 'F')]","[('M. Asselah', 'G'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('K. Yoda', 'M'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('Jonathan Cafú', 'M'), ('C. Strandberg', 'F')]",18,Match Finished,6.84,7.02
